NECTA,fips,state,msa,population,total_postings,total_supply,supply_demand_ratio,supply_demand_qualifier,location_quotient,location_quotient_qualifier,top_job_1,top_job_2,top_job_3,top_job_4,top_job_5,top_job_6,top_job_7,top_job_8,top_job_9,top_job_10,analyze,securely_provision,operate_maintain,protect_defend,investigate,collect_operate,oversight_development,security+_holders,cissp_holders,cipp_holders,cisa_holders,cism_holders,giac_holders,security+_openings,cissp_openings,cipp_openings,cisa_openings,cism_openings,giac_openings
,41540,,"Salisbury, MD-DE",400200,50,276,5.52,Average,0.15,Very Low,Network Administrator,Cyber Security Engineer,,,,,,,,,11,15,30,25,0,10,16,82,38,<10,<10,<10,21,8,11,0,4,3,5
,41620,,"Salt Lake City, UT",1186187,1124,3022,2.69,Very Low,0.78,Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,Network Engineer / Architect,Software Developer / Engineer,Vulnerability Analyst / Penetration Tester,Systems Administrator,Help Desk Technician / Analyst,Technical Support Engineer / Analyst,Cyber Security Architect,420,662,730,431,3,197,359,698,254,28,141,27,263,94,219,6,132,77,96
,41660,,"San Angelo, TX",119943,13,98,7.54,High,0.13,Very Low,Cyber Security Engineer,,,,,,,,,,2,7,9,7,0,0,7,121,11,<10,<10,<10,<10,1,1,0,0,1,0
,41700,,"San Antonio-New Braunfels, TX",2429609,3122,9583,3.07,Very Low,1.5,High,Cyber Security Engineer,Cyber Security Analyst,Software Developer / Engineer,Network Engineer / Architect,Systems Administrator,Information Assurance Engineer / Analyst,Cyber Security Manager / Administrator,Cyber Security Specialist / Technician,Vulnerability Analyst / Penetration Tester,Internal Auditor,1181,1711,2051,1196,23,631,726,5040,1303,31,239,111,1380,645,783,2,315,198,408
,41740,,"San Diego-Carlsbad, CA",3317749,4404,8596,1.95,Very Low,1.49,High,Cyber Security Engineer,Network Engineer / Architect,Systems Engineer,Cyber Security Analyst,Software Developer / Engineer,Systems Administrator,Cyber Security Manager / Administrator,Information Assurance Engineer / Analyst,Cyber Security Specialist / Technician,Vulnerability Analyst / Penetration Tester,1393,2684,3021,1495,8,641,794,5165,1227,67,262,140,602,1242,1079,20,420,245,438
,41860,,"San Francisco-Oakland-Hayward, CA",4679166,8396,16666,1.98,Very Low,1.74,Very High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Software Developer / Engineer,Vulnerability Analyst / Penetration Tester,Cyber Security Manager / Administrator,Systems Engineer,Cyber Security Architect,IT Auditor,Internal Auditor,3256,5400,4796,3210,55,1080,3027,602,1388,444,881,268,660,69,1882,154,1448,750,660
,41940,,"San Jose-Sunnyvale-Santa Clara, CA",1978816,4748,12915,2.72,Very Low,2.13,Very High,Cyber Security Engineer,Software Developer / Engineer,Network Engineer / Architect,Cyber Security Analyst,Systems Engineer,Cyber Security Architect,Vulnerability Analyst / Penetration Tester,Cyber Security Manager / Administrator,Senior Software Developer / Engineer,Software QA Engineer / Tester,1586,3231,2582,1726,40,623,1548,325,794,250,431,134,417,66,847,43,436,283,256
,41980,,"San Juan-Carolina-Caguas, PR",2157729,38,1765,46.45,Very High,0.03,Very Low,IT Specialist / Engineer,,,,,,,,,,12,10,21,2,0,1,12,<10,<10,<10,161,24,<10,6,3,0,5,2,1
,42020,,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",282887,84,306,3.64,Very Low,0.35,Very Low,Cyber Security Engineer,Cyber Security Manager / Administrator,Application Support Engineer / Analyst,Network Analyst / Specialist,Cyber Security Analyst,,,,,,32,41,64,49,0,21,24,120,42,<10,<10,<10,18,1,9,0,6,3,3
,42100,,"Santa Cruz-Watsonville, CA",274673,59,193,3.27,Very Low,0.3,Very Low,Cyber Security Engineer,Vulnerability Analyst / Penetration Tester,,,,,,,,,17,32,51,27,0,16,14,22,36,<10,12,<10,22,0,13,0,2,2,9
,42140,,"Santa Fe, NM",148651,88,175,1.99,Very Low,0.67,Very Low,Cyber Security Analyst,Cyber Security Engineer,Systems Engineer,,,,,,,,33,49,64,48,0,23,24,36,18,<10,<10,<10,11,2,22,0,4,5,0
,42200,,"Santa Maria-Santa Barbara, CA",446170,197,700,3.55,Very Low,0.51,Very Low,Cyber Security Engineer,Senior Software Developer / Engineer,Cyber Security Analyst,Cyber Security Specialist / Technician,Software Developer / Engineer,Cyber Security Manager / Administrator,Systems Administrator,Network Engineer / Architect,Systems Engineer,Systems Support Specialist,61,135,144,87,0,35,33,365,61,<10,<10,<10,22,27,53,0,12,10,15
,42220,,"Santa Rosa, CA",503070,55,285,5.18,Average,0.13,Very Low,Cyber Security Engineer,Network Engineer / Architect,,,,,,,,,13,34,42,23,0,6,21,75,36,<10,15,<10,24,5,4,0,5,4,1
,42340,,"Savannah, GA",384024,188,321,1.71,Very Low,0.53,Very Low,Network Engineer / Architect,Network Administrator,Cyber Security Engineer,Computer Support Specialist,Cyber Security Specialist / Technician,Network Analyst / Specialist,Risk Analyst,IT Manager,,,69,66,139,73,0,15,39,342,32,<10,10,<10,23,26,19,0,4,8,7
,42540,,"Scranton--Wilkes-Barre--Hazleton, PA",555225,52,315,6.06,Average,0.1,Very Low,Systems Support Specialist,Cyber Security Engineer,,,,,,,,,11,32,28,19,0,6,11,110,21,<10,11,<10,12,0,5,0,5,4,1
,42660,,"Seattle-Tacoma-Bellevue, WA",3798902,4833,13016,2.69,Very Low,1.21,High,Cyber Security Engineer,Cyber Security Analyst,Software Developer / Engineer,Network Engineer / Architect,Cyber Security Manager / Administrator,Vulnerability Analyst / Penetration Tester,Systems Engineer,Cyber Security Consultant,Cyber Security Architect,Systems Administrator,1956,2931,2870,1866,22,805,1646,1865,1313,238,484,193,721,282,1219,45,688,518,463
,42680,,"Sebastian-Vero Beach, FL",151563,7,35,5,Average,0.07,Very Low,,,,,,,,,,,4,3,6,5,0,3,4,12,<10,<10,<10,<10,<10,1,0,0,0,0,0
,42700,,"Sebring, FL",100917,8,57,7.13,High,0.15,Very Low,,,,,,,,,,,1,6,1,1,0,0,2,15,<10,<10,<10,<10,<10,1,0,0,0,0,4
,43100,,"Sheboygan, WI",115427,23,85,3.7,Low,0.18,Very Low,Cyber Security Manager / Administrator,,,,,,,,,,11,13,14,6,0,5,9,<10,<10,<10,<10,<10,<10,0,4,0,0,0,4
,43300,,"Sherman-Denison, TX",128235,15,73,4.87,Average,0.16,Very Low,,,,,,,,,,,1,5,6,6,0,0,4,21,13,<10,<10,<10,<10,2,1,0,0,0,0
,43340,,"Shreveport-Bossier City, LA",441767,170,416,2.45,Very Low,0.45,Very Low,Cyber Security Engineer,Cyber Security Manager / Administrator,Cyber Security Analyst,Network Engineer / Architect,Systems Analyst,Cyber Security Specialist / Technician,Systems Administrator,,,,74,101,130,101,0,37,53,263,38,<10,<10,<10,20,25,26,0,4,5,2
,43420,,"Sierra Vista-Douglas, AZ",125770,1333,1122,0.84,Very Low,19.2,Very High,Systems Engineer,Cyber Security Engineer,Systems Administrator,Cyber Security Analyst,Network Engineer / Architect,Information Assurance Engineer / Analyst,Software Developer / Engineer,Windows Administrator,Incident Analyst / Responder,Network Administrator,437,805,990,384,0,122,244,1393,268,<10,12,28,62,515,480,0,293,26,493
,43580,,"Sioux City, IA-NE-SD",169140,30,88,2.93,Very Low,0.16,Very Low,Cyber Security Engineer,,,,,,,,,,10,20,20,15,0,8,8,61,<10,<10,<10,<10,<10,0,2,0,0,0,0
,43620,,"Sioux Falls, SD",255729,675,817,1.21,Very Low,2.12,Very High,Cyber Security Analyst,Cyber Security Engineer,Cyber Security Manager / Administrator,Cyber Security Specialist / Technician,Cyber Security Consultant,IT Auditor,Network Engineer / Architect,Risk Consultant,Vulnerability Analyst / Penetration Tester,Network Administrator,318,378,414,339,7,140,265,65,47,<10,21,10,32,21,200,8,161,68,42
,43780,,"South Bend-Mishawaka, IN-MI",320740,74,235,3.18,Very Low,0.26,Very Low,Systems Administrator,Network Engineer / Architect,Cyber Security Engineer,Security Officer,Software QA Analyst,,,,,,28,40,46,18,0,12,29,57,17,<10,18,<10,15,1,13,0,15,8,0
,43900,,"Spartanburg, SC",329136,107,283,2.64,Very Low,0.35,Very Low,Network Engineer / Architect,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,,,,,,,31,76,76,32,0,9,22,55,18,<10,<10,<10,22,2,21,0,9,10,0
,44060,,"Spokane-Spokane Valley, WA",556634,205,596,2.91,Very Low,0.43,Very Low,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Analyst,Cyber Security Manager / Administrator,IT Administrator,Network Administrator,Internal Auditor,Systems Administrator,Software Developer / Engineer,Technical Support Engineer / Analyst,64,123,160,77,0,42,44,271,58,<10,36,16,33,15,39,0,27,7,28
,44100,,"Springfield, IL",210015,110,421,3.83,Low,0.48,Very Low,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,Network Engineer / Architect,,,,,,,45,80,77,62,1,22,33,87,27,<10,27,<10,23,1,22,0,22,13,6
78100,44140,,"Springfield, MA-CT",,194,837,4.31,Low,0.29,Very Low,Cyber Security Engineer,Risk Consultant,Network Engineer / Architect,IT Director,Cyber Security Manager / Administrator,Risk Analyst,Cyber Security Consultant,Cyber Security Analyst,Database Administrator,Systems Administrator,92,100,128,91,3,26,85,138,<10,<10,<10,<10,32,10,31,0,22,13,9
,44180,,"Springfield, MO",458930,147,534,3.63,Very Low,0.34,Very Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,Application Analyst,Network Engineer / Architect,Systems Engineer,,,,,64,93,96,81,1,31,46,79,37,<10,22,<10,52,19,40,0,22,16,20
,44220,,"Springfield, OH",134786,81,82,1.01,Very Low,0.79,Low,Cyber Security Specialist / Technician,Cyber Security Engineer,Cyber Security Consultant,Software Developer / Engineer,Network Engineer / Architect,,,,,,20,53,56,42,0,16,17,141,16,<10,<10,<10,<10,10,36,0,3,6,8
,41060,,"St. Cloud, MN",195644,81,160,1.98,Very Low,0.37,Very Low,Cyber Security Engineer,Network Administrator,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Specialist / Technician,,,,,,20,51,70,44,0,14,19,17,11,<10,<10,<10,<10,0,0,0,6,0,0
,41100,,"St. George, UT",160245,5,32,6.4,Average,0.04,Very Low,,,,,,,,,,,1,4,5,5,0,0,3,35,<10,<10,<10,<10,<10,1,0,0,0,0,0
,41140,,"St. Joseph, MO-KS",126565,8,48,6,Average,0.07,Very Low,,,,,,,,,,,2,6,8,6,0,1,5,38,<10,<10,<10,<10,<10,0,1,0,0,0,1
,41180,,"St. Louis, MO-IL",2807002,3829,9996,2.61,Very Low,1.34,High,Cyber Security Engineer,Cyber Security Analyst,Systems Administrator,Network Engineer / Architect,Systems Engineer,Cyber Security Specialist / Technician,Software Developer / Engineer,Internal Auditor,IT Auditor,Vulnerability Analyst / Penetration Tester,1433,2250,2504,1428,47,541,842,3147,898,34,303,113,483,624,905,6,532,327,359
,44300,,"State College, PA",161464,104,305,2.93,Very Low,0.71,Low,Cyber Security Analyst,IT Manager,Mechanical Engineer,Cyber Security Engineer,College Professor / Instructor,Senior Software Developer / Engineer,Executive Director,,,,50,60,68,39,0,42,36,46,18,<10,<10,<10,<10,11,23,0,4,7,17
,44420,,"Staunton-Waynesboro, VA",121247,25,127,5.08,Average,0.25,Very Low,Cyber Security Engineer,,,,,,,,,,4,11,14,8,0,4,10,21,<10,<10,<10,<10,<10,1,2,0,1,1,2
,44700,,"Stockton-Lodi, CA",733709,90,354,3.93,Low,0.19,Very Low,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Analyst,,,,,,,,29,40,46,19,0,11,35,111,41,<10,22,<10,14,1,5,1,2,4,3
,44940,,"Sumter, SC",107396,75,247,3.29,Very Low,0.98,Average,Systems Administrator,SharePoint Developer,Network Administrator,Cyber Security Engineer,,,,,,,11,33,52,19,0,4,3,351,33,<10,<10,<10,<10,38,13,0,1,1,14
,45060,,"Syracuse, NY",656510,305,998,3.27,Very Low,0.47,Very Low,Cyber Security Engineer,Cyber Security Analyst,Incident Analyst / Responder,Network Engineer / Architect,Cyber Security Manager / Administrator,Systems Administrator,Compliance Officer / Analyst,Systems Engineer,Internal Audit Manager,IT Specialist / Engineer,131,165,211,145,0,54,122,186,69,<10,18,<10,38,16,53,0,29,13,20
,45220,,"Tallahassee, FL",379627,292,820,2.81,Very Low,0.83,Average,Cyber Security Engineer,Cyber Security Analyst,SAS Programmer,Cyber Security Manager / Administrator,Network Administrator,IT Project Analyst,Network Engineer / Architect,Vulnerability Analyst / Penetration Tester,Computer Programmer,IT Manager,123,161,165,122,6,59,107,71,77,<10,100,14,21,3,34,1,26,15,16
,45300,,"Tampa-St. Petersburg-Clearwater, FL",3032171,3793,9161,2.42,Very Low,1.41,High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,Systems Engineer,Systems Administrator,Software Developer / Engineer,Vulnerability Analyst / Penetration Tester,Incident Analyst / Responder,IT Auditor,1518,2127,2429,1464,46,596,1044,2476,1009,40,392,176,330,683,873,14,452,321,318
,45460,,"Terre Haute, IN",170687,22,52,2.36,Very Low,0.16,Very Low,Systems Administrator,Cyber Security Engineer,,,,,,,,,0,11,18,9,0,0,4,99,<10,<10,<10,<10,<10,13,3,0,2,2,3
,45500,,"Texarkana, TX-AR",150098,21,52,2.48,Very Low,0.18,Very Low,Cyber Security Engineer,,,,,,,,,,1,9,14,8,0,1,8,66,<10,<10,<10,<10,<10,5,4,0,4,1,3
,45540,,"The Villages, FL",123996,3,39,13,Very High,0.06,Very Low,,,,,,,,,,,2,2,1,2,0,0,3,12,12,<10,<10,<10,<10,0,3,0,3,1,1
,45780,,"Toledo, OH",605221,83,525,6.33,Average,0.13,Very Low,Cyber Security Engineer,Internal Auditor,IT Auditor,IT Specialist / Engineer,,,,,,,39,50,44,27,0,10,32,74,30,<10,26,10,14,0,13,1,23,3,4
,45820,,"Topeka, KS",233068,144,518,3.6,Very Low,0.61,Very Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,Cyber Security Consultant,Cyber Security Architect,Network Analyst / Specialist,,,,,47,81,98,74,1,42,45,92,42,<10,28,10,21,12,33,0,10,9,5
,45940,,"Trenton, NJ",371023,732,1622,2.22,Very Low,1.52,Very High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,IT Project Manager,Systems Engineer,Vulnerability Analyst / Penetration Tester,Cyber Security Consultant,Software Developer / Engineer,Cyber Security Specialist / Technician,277,445,486,294,0,108,189,57,98,10,79,24,67,28,144,1,77,43,70
,46060,,"Tucson, AZ",1016206,351,1320,3.76,Low,0.46,Very Low,Technical Support Engineer / Analyst,Cyber Security Engineer,Network Engineer / Architect,Systems Engineer,Cyber Security Manager / Administrator,Internal Auditor,Information Assurance Engineer / Analyst,Cyber Security Analyst,Systems Administrator,Software Developer / Engineer,85,183,249,95,1,57,83,719,167,<10,19,10,82,105,72,0,34,27,14
,46140,,"Tulsa, OK",987201,370,1317,3.56,Very Low,0.4,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Internal Auditor,IT Director,Cyber Security Manager / Administrator,IT Auditor,Systems Administrator,Cyber Security Consultant,Application Support Engineer / Analyst,162,224,240,173,0,86,108,178,85,<10,64,10,40,11,75,0,41,20,37
,46220,,"Tuscaloosa, AL",241378,24,79,3.29,Very Low,0.11,Very Low,Cyber Security Engineer,,,,,,,,,,6,11,19,12,0,1,11,19,<10,<10,<10,<10,17,2,2,0,3,0,1
,46340,,"Tyler, TX",225290,20,150,7.5,High,0.09,Very Low,Cyber Security Engineer,,,,,,,,,,3,14,16,13,0,1,14,21,<10,<10,<10,<10,<10,1,0,0,1,0,0
,46520,,"Urban Honolulu, HI",992605,1317,3837,2.91,Very Low,1.34,High,Systems Administrator,Network Engineer / Architect,Cyber Security Engineer,Incident Analyst / Responder,Cyber Security Specialist / Technician,Information Assurance Engineer / Analyst,Network Administrator,Systems Engineer,Help Desk Technician / Analyst,IT Specialist / Engineer,435,496,1017,464,20,190,164,3738,624,<10,63,56,260,477,258,0,106,51,244
,46540,,"Utica-Rome, NY",293803,288,872,3.03,Very Low,1.13,Average,Software Developer / Engineer,Cyber Security Engineer,Systems Administrator,Vulnerability Analyst / Penetration Tester,Unix Administrator / Engineer,Cyber Security Manager / Administrator,Avionics Technician,Cyber Security Analyst,Systems Engineer,Information Assurance Engineer / Analyst,89,152,172,112,2,56,47,308,88,<10,<10,<10,25,81,109,0,8,5,54
,46660,,"Valdosta, GA",144676,26,117,4.5,Low,0.23,Very Low,Cyber Security Engineer,,,,,,,,,,6,15,19,15,0,2,7,95,<10,<10,<10,<10,<10,4,7,0,3,0,3
,46700,,"Vallejo-Fairfield, CA",440207,79,198,2.51,Very Low,0.29,Very Low,Computer Support Specialist,Cyber Security Engineer,,,,,,,,,20,34,61,24,0,14,15,214,55,<10,23,<10,17,22,10,0,4,0,2
,47020,,"Victoria, TX",99984,3,23,7.67,High,0.03,Very Low,,,,,,,,,,,0,2,3,2,0,0,2,<10,<10,<10,<10,<10,<10,0,0,0,0,0,0
,47220,,"Vineland-Bridgeton, NJ",153797,20,57,2.85,Very Low,0.16,Very Low,Cyber Security Engineer,,,,,,,,,,3,15,14,8,0,2,7,14,<10,<10,<10,<10,<10,4,4,0,2,1,1
,47260,,"Virginia Beach-Norfolk-Newport News, VA-NC",1726907,3329,7430,2.23,Very Low,2.11,Very High,Cyber Security Engineer,Systems Administrator,Network Engineer / Architect,Cyber Security Analyst,Systems Engineer,Information Assurance Engineer / Analyst,Software Developer / Engineer,Cyber Security Manager / Administrator,Vulnerability Analyst / Penetration Tester,Cyber Security Specialist / Technician,1085,1692,2435,1055,15,391,491,8095,978,<10,93,88,563,1378,765,0,216,172,424
,47300,,"Visalia-Porterville, CA",460437,33,99,3,Very Low,0.11,Very Low,IT Director,Cyber Security Manager / Administrator,,,,,,,,,14,10,18,15,0,11,24,38,<10,<10,<10,<10,<10,2,9,0,1,1,1
,47380,,"Waco, TX",265207,56,220,3.93,Low,0.23,Very Low,Cyber Security Engineer,Cyber Security Manager / Administrator,,,,,,,,,11,23,33,28,1,13,22,77,17,<10,<10,<10,<10,12,6,0,0,0,0
,47460,,"Walla Walla, WA",64278,7,40,5.71,Average,0.13,Very Low,,,,,,,,,,,1,0,7,3,0,1,1,18,<10,<10,<10,<10,<10,0,1,0,0,0,1
,47580,,"Warner Robins, GA",190028,293,701,2.39,Very Low,2,Very High,Cyber Security Engineer,Systems Administrator,Software Developer / Engineer,Information Assurance Engineer / Analyst,Cyber Security Manager / Administrator,Network Engineer / Architect,Network Administrator,Systems Engineer,Network Support Technician,IT Specialist / Engineer,56,181,249,113,0,26,37,961,61,<10,<10,<10,15,155,88,0,43,3,29
,47900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",6131977,44592,77630,1.74,Very Low,6.81,Very High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Software Developer / Engineer,Systems Engineer,Cyber Security Manager / Administrator,Information Assurance Engineer / Analyst,Systems Administrator,Cyber Security Specialist / Technician,Incident Analyst / Responder,15700,26734,29592,17309,553,7292,10066,21765,11601,579,2335,1544,4293,8495,14165,130,3789,3418,5996
78700,78700,,"Waterbury, CT",,62,92,1.48,Very Low,0.43,Very Low,Cyber Security Engineer,Internal Audit Manager,Internal Auditor,,,,,,,,23,42,36,22,0,3,17,30,<10,<10,<10,<10,<10,5,9,0,16,0,2
,47940,,"Waterloo-Cedar Falls, IA",170015,40,110,2.75,Very Low,0.21,Very Low,IT Director,Systems Administrator,.NET Developer / Engineer,,,,,,,,7,15,20,9,0,14,13,36,<10,<10,<10,<10,<10,0,0,0,0,0,0
,48060,,"Watertown-Fort Drum, NY",114006,92,270,2.93,Very Low,1.05,Average,Field Service Technician,Cyber Security Engineer,Network Engineer / Architect,,,,,,,,19,34,50,22,0,1,22,256,21,<10,<10,<10,43,62,11,0,4,3,10
,48140,,"Wausau, WI",135603,28,144,5.14,Average,0.19,Very Low,Network Administrator,,,,,,,,,,14,11,21,8,0,4,4,<10,<10,<10,<10,<10,<10,0,0,0,0,0,2
,48260,,"Weirton-Steubenville, WV-OH",119271,13,37,2.85,Very Low,0.16,Very Low,,,,,,,,,,,2,8,6,6,0,5,8,<10,<10,<10,<10,<10,<10,0,1,0,0,0,0
,48300,,"Wenatchee, WA",117665,15,68,4.53,Low,0.16,Very Low,Security Officer,,,,,,,,,,4,1,5,3,0,12,15,14,<10,<10,<10,<10,<10,0,5,0,1,4,0
,48540,,"Wheeling, WV-OH",142982,30,103,3.43,Very Low,0.22,Very Low,Cyber Security Engineer,,,,,,,,,,6,15,14,10,0,4,23,<10,<10,<10,<10,<10,<10,0,0,0,1,0,0
,48660,,"Wichita Falls, TX",150734,6,45,7.5,High,0.05,Very Low,,,,,,,,,,,0,4,5,5,0,1,5,90,<10,<10,<10,<10,<10,0,0,0,0,0,0
,48620,,"Wichita, KS",644672,261,831,3.18,Very Low,0.41,Very Low,Cyber Security Specialist / Technician,Cyber Security Analyst,Cyber Security Engineer,Network Engineer / Architect,Sales Representative,Cyber Security Manager / Administrator,IT Specialist / Engineer,Systems Administrator,Network Analyst / Specialist,Cyber Security Consultant,88,148,191,119,0,64,72,456,75,<10,15,<10,69,22,44,0,32,16,26
,48700,,"Williamsport, PA",115248,13,99,7.62,High,0.12,Very Low,,,,,,,,,,,2,8,10,8,0,2,4,19,<10,<10,<10,<10,<10,0,2,0,0,0,0
,48900,,"Wilmington, NC",282573,62,214,3.45,Very Low,0.24,Very Low,Cyber Security Engineer,Cyber Security Manager / Administrator,Cyber Security Specialist / Technician,Help Desk Technician / Analyst,,,,,,,12,25,49,34,0,12,18,77,18,<10,<10,<10,10,5,11,0,3,2,8
,49020,,"Winchester, VA-WV",135238,29,144,4.97,Average,0.24,Very Low,Cyber Security Engineer,,,,,,,,,,12,22,16,16,0,3,11,160,76,<10,<10,<10,<10,0,3,0,4,0,0
,49180,,"Winston-Salem, NC",662079,300,910,3.03,Very Low,0.54,Very Low,Cyber Security Engineer,Cyber Security Analyst,Risk Consultant,Cyber Security Manager / Administrator,Cyber Security Specialist / Technician,Security Officer,Incident Analyst / Responder,Vulnerability Analyst / Penetration Tester,Information Assurance Engineer / Analyst,Business Intelligence Analyst,202,199,176,171,2,87,129,91,65,<10,37,12,60,3,69,0,50,13,16
79600,49340,,"Worcester, MA-CT",935781,280,1077,3.85,Low,0.47,Very Low,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Analyst,Cyber Security Architect,Systems Engineer,Cyber Security Manager / Administrator,IT Auditor,Security Officer,Software Developer / Engineer,Infrastructure Architect,86,187,202,109,1,45,85,124,164,<10,64,37,63,12,64,3,53,29,46
,49420,,"Yakima, WA",249636,14,60,4.29,Low,0.08,Very Low,,,,,,,,,,,5,2,9,4,0,6,9,31,<10,<10,<10,<10,<10,0,0,0,0,0,0
,49620,,"York-Hanover, PA",443744,112,226,2.02,Very Low,0.29,Very Low,Cyber Security Engineer,Executive Director,Network Engineer / Architect,Cyber Security Manager / Administrator,,,,,,,23,64,69,44,0,13,40,274,101,<10,15,<10,32,4,15,0,4,6,5
,49660,,"Youngstown-Warren-Boardman, OH-PA",544746,46,241,5.24,Average,0.1,Very Low,Cyber Security Engineer,Network Engineer / Architect,IT Director,,,,,,,,10,26,32,16,0,9,14,68,<10,<10,14,<10,11,3,3,0,2,0,0
,49700,,"Yuba City, CA",171926,53,135,2.55,Very Low,0.62,Very Low,Systems Administrator,Cyber Security Engineer,,,,,,,,,16,17,34,16,0,11,7,217,11,<10,<10,<10,<10,32,2,0,0,0,0
,49740,,"Yuma, AZ",205631,115,233,2.03,Very Low,0.89,Average,Human Resources Specialist,Cyber Security Engineer,Cyber Security Specialist / Technician,Systems Administrator,Systems Analyst,Computer Support Specialist,Computer Repair Technician,IT Specialist / Engineer,,,26,30,89,34,0,13,7,191,17,<10,<10,<10,<10,43,28,0,6,0,13
