NECTA,fips,state,msa,population,total_postings,total_supply,supply_demand_ratio,supply_demand_qualifier,location_quotient,location_quotient_qualifier,top_job_1,top_job_2,top_job_3,top_job_4,top_job_5,top_job_6,top_job_7,top_job_8,top_job_9,top_job_10,analyze,securely_provision,operate_maintain,protect_defend,investigate,collect_operate,oversight_development,security+_holders,cissp_holders,cipp_holders,cisa_holders,cism_holders,giac_holders,security+_openings,cissp_openings,cipp_openings,cisa_openings,cism_openings,giac_openings
,29200,,"Lafayette-West Lafayette, IN",216679,50,282,5.64,Average,0.28,Very Low,Cyber Security Engineer,Cyber Security Analyst,Mobile Developer / Engineer,Windows Administrator,Systems Administrator,IT Auditor,,,,,17,32,33,25,0,12,17,,,,,,,0,8,1,3,2,7
,29180,,"Lafayette, LA",491528,63,238,3.78,Low,0.16,Very Low,Cloud Architect,Cyber Security Engineer,Software Developer / Engineer,Cyber Security Manager / Administrator,Systems Administrator,Cyber Security Analyst,Cyber Security Architect,Systems Analyst,IT Auditor,Network Engineer / Architect,19,45,29,14,0,11,20,,,,,,,6,25,0,5,1,3
,29340,,"Lake Charles, LA",207483,16,50,3.13,Very Low,0.08,Very Low,Technical Consultant / Analyst,IT Manager,Cyber Security Manager / Administrator,Cyber Security Engineer,Technical Support Engineer / Analyst,Business Intelligence Analyst,,,,,8,8,7,7,0,1,5,,,,,,,0,0,0,2,0,0
,29420,,"Lake Havasu City-Kingman, AZ",205249,9,53,5.89,Average,0.1,Very Low,Systems Engineer,Network Engineer / Architect,Systems Administrator,Cyber Security Engineer,,,,,,,0,5,5,1,0,1,1,,,,,,,1,0,0,0,0,0
,29460,,"Lakeland-Winter Haven, FL",666149,177,691,3.9,Low,0.43,Very Low,Cyber Security Analyst,Cyber Security Engineer,Network Engineer / Architect,Vulnerability Analyst / Penetration Tester,Cyber Security Manager / Administrator,Network Administrator,Systems Administrator,IT Auditor,Network Analyst / Specialist,Technical Support Engineer / Analyst,59,91,119,64,2,32,30,,,,,,,37,34,1,16,9,19
,29540,,"Lancaster, PA",538500,95,332,3.49,Very Low,0.21,Very Low,Cyber Security Manager / Administrator,Cyber Security Engineer,Vulnerability Analyst / Penetration Tester,Software Developer / Engineer,Cyber Security Analyst,Network Engineer / Architect,Help Desk Technician / Analyst,.NET Developer / Engineer,Information Assurance Engineer / Analyst,Systems Engineer,32,56,72,37,0,21,24,,,,,,,19,37,0,21,8,14
,29620,,"Lansing-East Lansing, MI",475099,702,909,1.29,Very Low,1.75,Very High,Cyber Security Analyst,Cyber Security Engineer,Network Engineer / Architect,Computer Support Specialist,Webmaster / Administrator,Cyber Security Manager / Administrator,Systems Administrator,Vulnerability Analyst / Penetration Tester,IT Auditor,Cyber Security Architect,307,409,495,277,6,162,180,,,,,,,122,217,1,156,28,31
,29700,,"Laredo, TX",271193,13,134,10.31,Very High,0.07,Very Low,Cyber Security Analyst,Cyber Security Engineer,Incident Analyst / Responder,,,,,,,,8,10,10,10,0,6,3,,,,,,,0,7,0,6,7,6
,29740,,"Las Cruces, NM",214207,163,560,3.44,Very Low,1.19,Average,Systems Administrator,Systems Engineer,Help Desk Technician / Analyst,Cyber Security Manager / Administrator,Unix Administrator / Engineer,Information Assurance Engineer / Analyst,Telecommunications Specialist / Engineer,IT Director,Network Administrator,Server Administrator,23,42,147,36,0,16,23,,,,,,,106,27,0,1,0,3
,29820,,"Las Vegas-Henderson-Paradise, NV",2155664,1256,3161,2.52,Very Low,0.69,Low,Network Engineer / Architect,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,Cyber Security Manager / Administrator,Systems Administrator,Network Administrator,Cyber Security Architect,Cyber Security Specialist / Technician,Vulnerability Analyst / Penetration Tester,464,682,868,431,13,194,351,,,,,,,153,315,0,198,94,176
,29940,,"Lawrence, KS",119440,55,250,4.55,Average,0.57,Very Low,Technical Support Engineer / Analyst,Web Developer,IT Project Manager,IT Specialist / Engineer,Systems Support Specialist,IT Manager,Cyber Security Manager / Administrator,Cyber Security Engineer,Network Engineer / Architect,Data Warehouse Developer,11,26,37,7,0,6,15,,,,,,,0,4,0,3,1,3
,30020,,"Lawton, OK",128077,55,273,4.96,Average,0.65,Very Low,Cyber Security Analyst,Systems Engineer,Network Support Technician,Cyber Security Engineer,Network Engineer / Architect,Systems Analyst,Cyber Security Manager / Administrator,Information Assurance Engineer / Analyst,Cyber Security Specialist / Technician,Systems Administrator,19,27,32,20,0,12,12,,,,,,,29,0,0,0,0,3
,30140,,"Lebanon, PA",138863,4,35,8.75,Very High,0.04,Very Low,Senior Software Developer / Engineer,IT Specialist / Engineer,,,,,,,,,1,1,3,1,0,0,2,,,,,,,2,2,0,0,0,0
74500,74500,,"Leominster-Gardner, MA",145497,11,35,3.18,Very Low,0.11,Very Low,Cyber Security Analyst,,,,,,,,,,2,9,9,6,0,1,2,,,,,,,0,0,0,0,0,0
74650,30340,,"Lewiston-Auburn, ME",107319,12,119,9.92,Very High,0.12,Very Low,Senior Software Developer / Engineer,Cyber Security Specialist / Technician,Cyber Security Engineer,Cyber Security Analyst,,,,,,,2,6,7,5,0,1,2,,,,,,,0,0,0,1,0,0
,30300,,"Lewiston, ID-WA",62675,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
,30460,,"Lexington-Fayette, KY",506751,234,497,2.12,Very Low,0.45,Very Low,Cyber Security Engineer,Cyber Security Analyst,Information Assurance Engineer / Analyst,Cyber Security Manager / Administrator,Network Engineer / Architect,Systems Administrator,Data Analyst (General),IT Auditor,Cyber Security Consultant,Incident Analyst / Responder,103,153,164,92,0,35,62,,,,,,,18,50,0,22,6,11
,30620,,"Lima, OH",103742,16,49,3.06,Very Low,0.17,Very Low,Network Engineer / Architect,Cyber Security Engineer,Web Developer,Computer Repair Technician,,,,,,,2,11,12,7,0,0,3,,,,,,,0,0,0,0,0,0
,30700,,"Lincoln, NE",326921,183,519,2.84,Very Low,0.54,Very Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,Network Engineer / Architect,Vulnerability Analyst / Penetration Tester,Systems Engineer,Incident Analyst / Responder,Cyber Security Specialist / Technician,Cyber Security Architect,IT Specialist / Engineer,68,111,144,94,2,27,43,,,,,,,7,36,0,34,25,18
,30780,,"Little Rock-North Little Rock-Conway, AR",734622,254,1432,5.64,Average,0.38,Very Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Specialist / Technician,IT Director,IT Auditor,Network Engineer / Architect,Vulnerability Analyst / Penetration Tester,Cyber Security Manager / Administrator,Information Assurance Engineer / Analyst,Systems Administrator,107,135,179,111,1,58,82,,,,,,,15,49,0,39,19,12
,30860,,"Logan, UT-ID",136159,35,67,1.91,Very Low,0.33,Very Low,Cyber Security Analyst,Systems Engineer,Cyber Security Manager / Administrator,Cyber Security Engineer,Systems Support Specialist,Network Engineer / Architect,Unix Administrator / Engineer,,,,13,27,29,19,0,9,10,,,,,,,2,2,0,1,1,0
,30980,,"Longview, TX",217446,18,97,5.39,Average,0.1,Very Low,Cyber Security Engineer,Systems Administrator,Cyber Security Manager / Administrator,,,,,,,,3,9,10,9,0,2,5,,,,,,,0,0,0,0,0,0
,31020,,"Longview, WA",105160,4,9,2.25,Very Low,0.06,Very Low,Help Desk Technician / Analyst,Network Administrator,,,,,,,,,3,1,4,2,0,0,0,,,,,,,2,2,0,0,0,0
,31080,,"Los Angeles-Long Beach-Anaheim, CA",13310447,9748,26075,2.67,Very Low,0.86,Average,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Analyst,Cyber Security Manager / Administrator,Systems Engineer,Software Developer / Engineer,Cyber Security Consultant,Systems Administrator,Cyber Security Specialist / Technician,IT Director,3881,5561,5466,3403,81,1506,3354,,,,,,,375,2100,69,1235,754,776
,31140,,"Louisville/Jefferson County, KY-IN",1283430,592,1744,2.95,Very Low,0.47,Very Low,Cyber Security Engineer,Cyber Security Analyst,Vulnerability Analyst / Penetration Tester,Cyber Security Consultant,Cyber Security Manager / Administrator,IT Auditor,Systems Engineer,Software Developer / Engineer,Help Desk Technician / Analyst,Network Engineer / Architect,237,312,379,207,4,110,172,,,,,,,17,123,0,68,21,50
,31180,,"Lubbock, TX",314840,19,179,9.42,Very High,0.07,Very Low,IT Manager,Cyber Security Engineer,IT Director,Vulnerability Analyst / Penetration Tester,Application Support Engineer / Analyst,Cyber Security Analyst,Systems Engineer,,,,9,9,9,4,0,3,8,,,,,,,0,3,0,6,0,1
,31340,,"Lynchburg, VA",260232,31,307,9.9,Very High,0.16,Very Low,Technical Support Engineer / Analyst,Systems Engineer,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Manager / Administrator,Cyber Security Analyst,IT Director,Solutions Engineer,Network Administrator,IT Auditor,8,22,22,9,0,7,9,,,,,,,3,6,0,3,0,8
,31420,,"Macon, GA",231517,26,134,5.15,Average,0.14,Very Low,Network Administrator,Cyber Security Engineer,Cyber Security Architect,Cyber Security Consultant,IT Specialist / Engineer,,,,,,9,17,9,12,0,1,6,,,,,,,1,2,0,0,0,5
,31460,,"Madera, CA",154697,2,27,13.5,Very High,0.02,Very Low,Cyber Security Consultant,,,,,,,,,,0,1,0,0,0,0,1,,,,,,,0,0,0,0,0,0
,31540,,"Madison, WI",648929,650,2072,3.19,Very Low,0.87,Average,Cyber Security Analyst,Cyber Security Engineer,Cyber Security Manager / Administrator,IT Auditor,Network Engineer / Architect,Systems Engineer,Vulnerability Analyst / Penetration Tester,Cyber Security Specialist / Technician,Cyber Security Architect,Systems Administrator,331,384,502,336,11,221,176,,,,,,,20,114,1,79,32,42
74950,31700,,"Manchester, NH",407761,120,267,2.23,Very Low,0.56,Very Low,Cyber Security Engineer,Software Developer / Engineer,Cyber Security Manager / Administrator,Computer Support Specialist,IT Specialist / Engineer,Software QA Engineer / Tester,Network Administrator,Cyber Security Consultant,Cyber Security Analyst,IT Director,43,56,68,41,0,23,45,,,,,,,8,23,0,8,9,0
,31740,,"Manhattan, KS",97004,25,62,2.48,Very Low,0.34,Very Low,Technical Support Engineer / Analyst,Cyber Security Analyst,IT Director,Cyber Security Manager / Administrator,Cloud Architect,Application Support Engineer / Analyst,Chief Information Officer,Computer Support Specialist,IT Administrator,,11,4,12,6,0,8,12,,,,,,,5,7,0,7,7,2
,31860,,"Mankato-North Mankato, MN",100016,30,85,2.83,Very Low,0.3,Very Low,Incident Analyst / Responder,Cyber Security Manager / Administrator,Cyber Security Analyst,IT Director,Cyber Security Engineer,,,,,,14,10,16,14,0,9,14,,,,,,,0,1,0,1,1,1
,31900,,"Mansfield, OH",121107,3,47,15.67,Very High,0.03,Very Low,,,,,,,,,,,0,1,1,1,0,0,1,,,,,,,1,0,0,0,0,0
,32580,,"McAllen-Edinburg-Mission, TX",849843,38,278,7.32,High,0.08,Very Low,Network Engineer / Architect,Cyber Security Consultant,Network Analyst / Specialist,Technical Support Engineer / Analyst,Cyber Security Manager / Administrator,Cyber Security Analyst,Systems Support Specialist,IT Auditor,,,5,21,22,9,0,3,20,,,,,,,2,3,0,4,2,1
,32780,,"Medford, OR",216527,39,115,2.95,Very Low,0.24,Very Low,Data Analyst (General),Technical Support Engineer / Analyst,Cyber Security Engineer,Cyber Security Consultant,Mobile Developer / Engineer,IT Director,Business / Systems Analyst,Application Support Engineer / Analyst,Telecommunications Specialist / Engineer,IT Auditor,11,24,24,7,0,6,9,,,,,,,1,3,0,8,1,1
,32820,,"Memphis, TN-MS-AR",1342842,545,1652,3.03,Very Low,0.45,Very Low,Cyber Security Engineer,Cyber Security Analyst,Vulnerability Analyst / Penetration Tester,Network Engineer / Architect,Cyber Security Manager / Administrator,Database Administrator,Cyber Security Specialist / Technician,Application Support Engineer / Analyst,Systems Administrator,Computer Operator,203,278,349,188,0,113,151,,,,,,,58,141,4,96,58,68
,32900,,"Merced, CA",268672,13,55,4.23,Low,0.1,Very Low,Cyber Security Manager / Administrator,IT Auditor,Computer Support Specialist,Cyber Security Specialist / Technician,Systems Engineer,Cyber Security Consultant,,,,,7,7,11,7,0,6,4,,,,,,,0,4,0,2,2,0
,33100,,"Miami-Fort Lauderdale-West Palm Beach, FL",6066387,3103,9553,3.08,Very Low,0.63,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,IT Auditor,Systems Administrator,Cyber Security Architect,Systems Engineer,Network Administrator,IT Director,1237,1837,1991,1161,13,487,886,,,,,,,313,776,15,575,309,327
,33140,,"Michigan City-La Porte, IN",110015,4,48,12,Very High,0.05,Very Low,Cyber Security Engineer,,,,,,,,,,2,2,2,2,0,0,1,,,,,,,0,0,0,0,0,0
,33220,,"Midland, MI",83462,47,118,2.51,Very Low,0.7,Low,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Manager / Administrator,Cyber Security Analyst,Cyber Security Specialist / Technician,Cyber Security Consultant,SAP Architect / Analyst,Information Assurance Engineer / Analyst,,,17,31,33,21,0,8,15,,,,,,,1,10,0,3,6,7
,33260,,"Midland, TX",168288,25,49,1.96,Very Low,0.15,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Telecommunications Specialist / Engineer,Chief Technology Officer,IT Auditor,Information Assurance Engineer / Analyst,Network Administrator,,,6,21,20,13,0,4,2,,,,,,,0,0,0,0,0,0
,33340,,"Milwaukee-Waukesha-West Allis, WI",1572482,1092,3395,3.11,Very Low,0.67,Very Low,Cyber Security Engineer,IT Auditor,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Consultant,Vulnerability Analyst / Penetration Tester,Cyber Security Manager / Administrator,IT Manager,Systems Engineer,Cyber Security Specialist / Technician,493,678,681,456,20,197,419,,,,,,,31,240,13,189,78,85
,33460,,"Minneapolis-St. Paul-Bloomington, MN-WI",3551036,4729,13156,2.78,Very Low,1.27,High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Consultant,Software Developer / Engineer,Cyber Security Manager / Administrator,IT Auditor,Vulnerability Analyst / Penetration Tester,Cyber Security Architect,Systems Engineer,2143,3105,2752,2050,58,807,1527,,,,,,,100,1113,57,790,411,369
,33540,,"Missoula, MT",116130,3,50,16.67,Very High,0.03,Very Low,,,,,,,,,,,2,2,2,1,0,1,2,,,,,,,0,0,0,1,0,0
,33660,,"Mobile, AL",414836,104,397,3.82,Low,0.31,Very Low,Cyber Security Manager / Administrator,Network Engineer / Architect,Cyber Security Engineer,Cyber Security Analyst,Network Administrator,Systems Administrator,IT Auditor,Network Support Technician,Technical Support Engineer / Analyst,IT Project Manager,35,59,77,44,1,22,31,,,,,,,4,14,0,10,7,8
,33700,,"Modesto, CA",541560,71,203,2.86,Very Low,0.21,Very Low,IT Auditor,Cyber Security Manager / Administrator,Cyber Security Engineer,Systems Administrator,Software Developer / Engineer,Computer Repair Technician,Programmer / Analyst,IT Director,Cyber Security Consultant,IT Operations / Networking Manager,26,44,48,21,0,14,23,,,,,,,2,23,0,22,2,5
,33740,,"Monroe, LA",179470,40,132,3.3,Very Low,0.27,Very Low,Cyber Security Engineer,Vulnerability Analyst / Penetration Tester,Software Developer / Engineer,Systems Engineer,Application Developer / Engineer,Network Engineer / Architect,Application Support Engineer / Analyst,SQL Developer,Cyber Security Manager / Administrator,Cyber Security Specialist / Technician,9,26,28,21,0,5,12,,,,,,,0,11,0,7,4,7
,33780,,"Monroe, MI",149208,32,34,1.06,Very Low,0.42,Very Low,Cyber Security Engineer,Software Developer / Engineer,Cyber Security Consultant,Cyber Security Analyst,Business Analyst (General),Cyber Security Specialist / Technician,Technical Support Engineer / Analyst,Unix Administrator / Engineer,,,10,25,19,13,0,4,13,,,,,,,0,12,0,1,1,11
,33860,,"Montgomery, AL",373922,413,949,2.3,Very Low,1.28,High,Information Assurance Engineer / Analyst,Cyber Security Engineer,Systems Administrator,Network Engineer / Architect,Database Administrator,Cyber Security Analyst,Cyber Security Manager / Administrator,Software Developer / Engineer,Unix Administrator / Engineer,Application Developer / Engineer,110,194,292,108,3,42,85,,,,,,,187,78,0,10,48,88
,34060,,"Morgantown, WV",138380,65,159,2.45,Very Low,0.52,Very Low,Network Engineer / Architect,Cyber Security Engineer,Cyber Security Specialist / Technician,Cyber Security Analyst,Cyber Security Manager / Administrator,Information Assurance Engineer / Analyst,Computer Repair Technician,Software Developer / Engineer,IT Program Manager,Cyber Security Consultant,32,28,37,26,3,14,30,,,,,,,2,17,0,7,10,9
,34100,,"Morristown, TN",117320,4,34,8.5,Very High,0.05,Very Low,,,,,,,,,,,1,3,0,0,0,0,1,,,,,,,0,0,0,0,0,0
,34580,,"Mount Vernon-Anacortes, WA",123681,14,55,3.93,Low,0.16,Very Low,IT Director,Application Support Engineer / Analyst,Cyber Security Engineer,Systems Administrator,IT Administrator,Cyber Security Analyst,,,,,5,9,7,6,0,4,2,,,,,,,2,2,0,0,0,1
,34620,,"Muncie, IN",115603,31,341,11,Very High,0.35,Very Low,Cyber Security Engineer,Network Support Technician,IT Administrator,Vulnerability Analyst / Penetration Tester,,,,,,,13,4,10,5,0,2,17,,,,,,,0,9,0,2,1,0
,34740,,"Muskegon, MI",173408,12,42,3.5,Very Low,0.1,Very Low,Cyber Security Consultant,Cyber Security Engineer,Technical Consultant / Analyst,,,,,,,,5,3,1,2,0,1,7,,,,,,,3,2,0,0,0,0
,34820,,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",449295,47,276,5.87,Average,0.16,Very Low,Systems Administrator,Cyber Security Specialist / Technician,Cyber Security Engineer,C / C++ Developer / Engineer,IT Director,Computer Support Specialist,Cyber Security Analyst,Technical Consultant / Analyst,,,14,13,36,27,0,7,13,,,,,,,0,0,0,0,0,0
,34900,,"Napa, CA",142166,20,57,2.85,Very Low,0.15,Very Low,Help Desk Technician / Analyst,Cyber Security Analyst,Systems Support Specialist,Network Analyst / Specialist,IT Manager,Cyber Security Consultant,,,,,9,6,11,4,0,1,7,,,,,,,0,3,0,3,3,0
,34940,,"Naples-Immokalee-Marco Island, FL",365136,45,218,4.84,Average,0.17,Very Low,Vulnerability Analyst / Penetration Tester,IT Director,Pricing Analyst,Cyber Security Specialist / Technician,Cyber Security Analyst,IT Manager,Software QA Lead,Systems Engineer,,,25,11,10,12,0,6,17,,,,,,,0,6,0,5,5,6
,34980,,"Nashville-Davidson--Murfreesboro--Franklin, TN",1865298,1542,3637,2.36,Very Low,0.87,Average,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,Systems Engineer,IT Auditor,Cyber Security Specialist / Technician,Vulnerability Analyst / Penetration Tester,Software Developer / Engineer,Cyber Security Architect,605,946,1013,635,3,231,510,,,,,,,47,340,3,279,176,140
,35100,,"New Bern, NC",126111,38,137,3.61,Very Low,0.46,Very Low,Information Assurance Engineer / Analyst,Computer Repair Technician,Systems Administrator,Systems Analyst,Telecommunications Specialist / Engineer,Cyber Security Engineer,Network Administrator,Cyber Security Specialist / Technician,Network Engineer / Architect,Systems Architect,12,18,26,7,0,1,2,,,,,,,23,5,0,0,0,4
75700,35300,,"New Haven, CT",856875,180,611,3.39,Very Low,0.33,Very Low,IT Auditor,Cyber Security Manager / Administrator,Cyber Security Engineer,Software Developer / Engineer,Cyber Security Analyst,Network Engineer / Architect,Application Support Engineer / Analyst,IT Manager,Cyber Security Specialist / Technician,Vulnerability Analyst / Penetration Tester,72,100,120,59,0,29,55,,,,,,,7,41,2,34,11,19
,35380,,"New Orleans-Metairie, LA",1268883,494,1892,3.83,Low,0.45,Very Low,Cyber Security Engineer,Cyber Security Specialist / Technician,Network Engineer / Architect,Software Developer / Engineer,Technical Support Engineer / Analyst,Cyber Security Analyst,Help Desk Technician / Analyst,Cyber Security Manager / Administrator,Systems Engineer,Systems Architect,145,258,313,162,0,58,112,,,,,,,65,105,1,48,32,54
,35620,,"New York-Newark-Jersey City, NY-NJ-PA",20153634,18844,56238,2.98,Very Low,1.05,Average,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,Network Engineer / Architect,IT Auditor,Vulnerability Analyst / Penetration Tester,Cyber Security Specialist / Technician,Systems Engineer,Software Developer / Engineer,Cyber Security Architect,8671,11734,11253,8026,177,2917,7190,,,,,,,301,4709,160,3376,2074,1306
,35660,,"Niles-Benton Harbor, MI",154010,96,217,2.26,Very Low,0.81,Low,Vulnerability Analyst / Penetration Tester,SAP Architect / Analyst,Cyber Security Analyst,Network Administrator,IT Auditor,Cyber Security Consultant,Cyber Security Manager / Administrator,Systems Analyst,Systems Administrator,IT Specialist / Engineer,66,34,45,27,0,21,44,,,,,,,0,17,0,11,8,5
,35840,,"North Port-Sarasota-Bradenton, FL",788457,78,371,4.76,Average,0.14,Very Low,IT Auditor,Cyber Security Manager / Administrator,Cyber Security Engineer,Network Administrator,Network Engineer / Architect,Systems Administrator,Systems Engineer,Computer Support Specialist,Unix Administrator / Engineer,Software Developer / Engineer,23,35,44,16,0,4,24,,,,,,,13,14,0,16,12,2
76450,35980,,"Norwich-New London-Westerly, CT-RI",283505,98,270,2.76,Very Low,0.4,Very Low,Cyber Security Engineer,Systems Administrator,Senior Software Developer / Engineer,IT Specialist / Engineer,Cyber Security Manager / Administrator,Software QA Engineer / Tester,Software Developer / Engineer,Application Support Engineer / Analyst,Information Assurance Engineer / Analyst,Network Administrator,27,58,67,39,0,12,20,,,,,,,11,10,1,8,3,7
,36100,,"Ocala, FL",349020,10,52,5.2,Average,0.05,Very Low,IT Director,Cyber Security Manager / Administrator,Systems Analyst,Technical Support Engineer / Analyst,Cyber Security Engineer,,,,,,5,5,4,4,0,5,5,,,,,,,0,4,0,4,2,2
,36140,,"Ocean City, NJ",94430,4,26,6.5,Average,0.05,Very Low,Cyber Security Engineer,,,,,,,,,,0,4,4,4,0,0,4,,,,,,,0,0,0,0,0,0
,36220,,"Odessa, TX",157462,8,55,6.88,Average,0.06,Very Low,Cyber Security Engineer,Cyber Security Specialist / Technician,Network Engineer / Architect,Network Support Technician,,,,,,,0,5,8,5,0,0,0,,,,,,,0,0,0,0,0,0
,36260,,"Ogden-Clearfield, UT",654417,426,978,2.3,Very Low,0.9,Average,Systems Administrator,Cyber Security Engineer,Cyber Security Manager / Administrator,Information Assurance Engineer / Analyst,Database Administrator,Unix Administrator / Engineer,Cyber Security Analyst,Application Developer / Engineer,Oracle Database Administrator,Software Developer / Engineer,132,188,329,164,0,77,70,,,,,,,180,81,0,7,23,34
,36420,,"Oklahoma City, OK",1373211,797,2394,3,Very Low,0.67,Low,Cyber Security Engineer,Cyber Security Analyst,Software Developer / Engineer,Cyber Security Manager / Administrator,Network Engineer / Architect,Network Administrator,Information Assurance Engineer / Analyst,Systems Administrator,IT Auditor,Application Support Engineer / Analyst,268,465,553,272,5,145,150,,,,,,,137,173,4,55,52,45
,36500,,"Olympia-Tumwater, WA",275222,161,464,2.88,Very Low,0.8,Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,IT Specialist / Engineer,Cyber Security Specialist / Technician,Network Analyst / Specialist,Network Engineer / Architect,IT Director,Cyber Security Architect,Application Support Engineer / Analyst,62,82,126,78,2,45,51,,,,,,,14,45,0,16,12,31
,36540,,"Omaha-Council Bluffs, NE-IA",924129,1248,3359,2.69,Very Low,1.33,High,Cyber Security Engineer,Cyber Security Analyst,Systems Engineer,Information Assurance Engineer / Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,Senior Software Developer / Engineer,IT Auditor,Systems Administrator,Vulnerability Analyst / Penetration Tester,509,803,846,524,2,185,273,,,,,,,162,325,7,149,142,134
,36740,,"Orlando-Kissimmee-Sanford, FL",2441257,1472,3763,2.56,Very Low,0.65,Very Low,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Analyst,Systems Administrator,Cyber Security Manager / Administrator,Software Developer / Engineer,Information Assurance Engineer / Analyst,Cyber Security Architect,Systems Engineer,IT Auditor,507,895,1039,528,10,241,335,,,,,,,209,406,8,129,79,156
,36780,,"Oshkosh-Neenah, WI",169886,74,326,4.41,Low,0.41,Very Low,Cyber Security Manager / Administrator,Software Developer / Engineer,Network Engineer / Architect,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Specialist / Technician,Systems Administrator,Cyber Security Consultant,Incident Analyst / Responder,Network Analyst / Specialist,34,34,49,35,0,21,30,,,,,,,1,34,0,3,7,20
,36980,,"Owensboro, KY",117959,31,78,2.52,Very Low,0.33,Very Low,Cyber Security Manager / Administrator,IT Manager,Business Intelligence Developer / Architect,Cyber Security Analyst,Cyber Security Engineer,Systems Administrator,,,,,24,7,25,23,1,19,24,,,,,,,0,19,0,0,0,0
,37100,,"Oxnard-Thousand Oaks-Ventura, CA",849738,307,1273,4.15,Low,0.53,Very Low,Cyber Security Engineer,Cyber Security Specialist / Technician,Cyber Security Analyst,Software Developer / Engineer,Cyber Security Architect,Network Engineer / Architect,Cyber Security Consultant,Vulnerability Analyst / Penetration Tester,Unix Administrator / Engineer,IT Director,105,169,181,107,0,43,84,,,,,,,33,64,0,36,17,9
,37340,,"Palm Bay-Melbourne-Titusville, FL",579130,586,1413,2.41,Very Low,1.5,High,Cyber Security Manager / Administrator,Cyber Security Engineer,Software Developer / Engineer,Network Engineer / Architect,Cyber Security Specialist / Technician,Systems Analyst,Systems Engineer,Cyber Security Analyst,Systems Administrator,Vulnerability Analyst / Penetration Tester,184,331,421,221,1,118,111,,,,,,,169,170,0,47,35,79
,37460,,"Panama City, FL",199964,115,430,3.74,Low,0.73,Low,Information Assurance Engineer / Analyst,Cyber Security Manager / Administrator,Cyber Security Engineer,Systems Administrator,IT Specialist / Engineer,Senior Software Developer / Engineer,Computer Support Specialist,Incident Analyst / Responder,Help Desk Technician / Analyst,Network Engineer / Architect,25,49,93,40,0,14,14,,,,,,,64,24,0,2,7,10
,37620,,"Parkersburg-Vienna, WV",91449,21,81,3.86,Low,0.28,Very Low,IT Auditor,Software Developer / Engineer,,,,,,,,,7,7,7,4,0,2,12,,,,,,,0,3,0,3,0,0
,37860,,"Pensacola-Ferry Pass-Brent, FL",485684,367,1473,4.01,Low,1.14,Average,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Analyst,Systems Administrator,Java Developer / Engineer,.NET Developer / Engineer,IT Specialist / Engineer,Cyber Security Manager / Administrator,Cyber Security Specialist / Technician,VMware Engineer / Administrator,87,197,254,103,3,35,62,,,,,,,113,57,0,12,4,102
,37900,,"Peoria, IL",376246,201,505,2.51,Very Low,0.59,Very Low,Cyber Security Engineer,Systems Engineer,Cyber Security Analyst,Cloud Architect,Network Engineer / Architect,Network Administrator,Application Support Engineer / Analyst,IT Auditor,Help Desk Technician / Analyst,Technical Support Engineer / Analyst,63,100,132,98,7,23,45,,,,,,,5,39,0,18,17,12
,37980,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6070500,6415,14403,2.25,Very Low,1.19,Average,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,Network Engineer / Architect,Software Developer / Engineer,Cyber Security Manager / Administrator,Systems Analyst,IT Project Manager,Vulnerability Analyst / Penetration Tester,Cyber Security Consultant,2652,4079,3703,2280,31,904,1933,,,,,,,253,1567,42,1198,761,505
,38060,,"Phoenix-Mesa-Scottsdale, AZ",4661537,4903,10490,2.14,Very Low,1.3,High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Vulnerability Analyst / Penetration Tester,IT Auditor,Cyber Security Manager / Administrator,Systems Engineer,Cyber Security Consultant,Software Developer / Engineer,Cyber Security Architect,2054,3330,3170,2192,47,840,1590,,,,,,,189,1407,19,962,521,541
