NECTA,fips,state,msa,population,total_postings,total_supply,supply_demand_ratio,supply_demand_qualifier,location_quotient,location_quotient_qualifier,top_job_1,top_job_2,top_job_3,top_job_4,top_job_5,top_job_6,top_job_7,top_job_8,top_job_9,top_job_10,analyze,securely_provision,operate_maintain,protect_defend,investigate,collect_operate,oversight_development,security+_holders,cissp_holders,cipp_holders,cisa_holders,cism_holders,giac_holders,security+_openings,cissp_openings,cipp_openings,cisa_openings,cism_openings,giac_openings
,45820,,"Topeka, KS",233068,139,518,3.7,Very Low,0.6,Very Low,Cyber Security Analyst,Cyber Security Engineer,Network Analyst / Specialist,Cyber Security Manager / Administrator,Application Support Engineer / Analyst,Cyber Security Consultant,Cyber Security Architect,IT Director,Solutions Engineer,Cyber Security Specialist / Technician,51,78,101,74,3,39,44,92,72,<10,27,<10,22,19,23,0,6,5,7
,45940,,"Trenton, NJ",371023,772,1622,2.1,Very Low,1.7,Very High,Cyber Security Engineer,Network Engineer / Architect,Systems Engineer,Vulnerability Analyst / Penetration Tester,Software Developer / Engineer,Cyber Security Analyst,IT Project Manager,Cyber Security Manager / Administrator,Cyber Security Specialist / Technician,IT Auditor,282,455,501,306,7,88,217,57,78,15,80,30,63,28,161,1,88,42,49
,46060,,"Tucson, AZ",1016206,342,1320,3.9,Low,0.5,Very Low,Network Engineer / Architect,Cyber Security Engineer,Cyber Security Manager / Administrator,Technical Support Engineer / Analyst,Information Assurance Engineer / Analyst,Systems Engineer,Systems Administrator,Network Analyst / Specialist,IT Auditor,Computer Operator,99,179,233,98,0,58,83,719,163,<10,23,18,100,83,90,0,45,34,22
,46140,,"Tulsa, OK",987201,280,1317,4.7,Average,0.3,Very Low,Cyber Security Analyst,Cyber Security Engineer,IT Director,Cyber Security Consultant,Network Engineer / Architect,IT Auditor,Network Administrator,Business / Systems Analyst,Systems Integration Engineer / Specialist,Unix Administrator / Engineer,127,162,174,121,0,66,91,178,76,<10,63,14,36,6,69,1,47,16,44
,46220,,"Tuscaloosa, AL",241378,22,79,3.6,Very Low,0.1,Very Low,Cyber Security Engineer,IT Specialist / Engineer,Help Desk Technician / Analyst,Operations Analyst (General),Application Support Engineer / Analyst,Cyber Security Consultant,Cyber Security Analyst,Webmaster / Administrator,,,6,7,16,6,1,2,8,19,<10,<10,<10,<10,17,2,1,0,1,0,2
,46340,,"Tyler, TX",225290,27,150,5.6,Average,0.1,Very Low,Cyber Security Engineer,Technical Support Engineer / Analyst,IT Director,Network Engineer / Architect,,,,,,,4,16,20,14,0,1,13,21,<10,<10,<10,<10,<10,0,1,1,2,1,1
,46520,,"Urban Honolulu, HI",992605,1287,3837,3,Very Low,1.4,High,Systems Administrator,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Engineer,Cyber Security Specialist / Technician,Incident Analyst / Responder,Network Administrator,IT Specialist / Engineer,Information Assurance Engineer / Analyst,Help Desk Technician / Analyst,413,467,984,433,13,163,211,3738,445,12,71,65,335,457,252,0,114,55,192
,46540,,"Utica-Rome, NY",293803,213,872,4.1,Low,0.9,Average,Software Developer / Engineer,Systems Administrator,Cyber Security Engineer,Vulnerability Analyst / Penetration Tester,Systems Engineer,Senior Software Developer / Engineer,Cyber Security Manager / Administrator,Information Assurance Engineer / Analyst,Unix Administrator / Engineer,Network Engineer / Architect,60,111,139,81,0,38,27,308,74,<10,<10,<10,22,63,80,0,0,0,37
,46660,,"Valdosta, GA",144676,23,117,5.1,Average,0.2,Very Low,Cyber Security Engineer,Systems Support Specialist,Computer Support Specialist,Chief Information Officer,Application Support Engineer / Analyst,Network Administrator,Network Support Technician,Cyber Security Specialist / Technician,,,3,10,18,11,0,2,6,95,<10,<10,<10,<10,<10,7,6,0,0,1,4
,46700,,"Vallejo-Fairfield, CA",440207,90,198,2.2,Very Low,0.3,Very Low,Cyber Security Analyst,Information Assurance Engineer / Analyst,Database Administrator,Operations Analyst (General),Cyber Security Engineer,Sharepoint Administrator,Cyber Security Manager / Administrator,Network Administrator,Computer Support Specialist,Cyber Security Consultant,29,36,64,29,0,15,19,214,84,<10,25,10,17,31,13,0,3,0,4
,47020,,"Victoria, TX",99984,4,23,5.8,Average,0,Very Low,Cyber Security Engineer,Systems Support Specialist,,,,,,,,,0,3,4,3,0,0,2,<10,<10,<10,<10,<10,<10,0,0,0,0,0,0
,47220,,"Vineland-Bridgeton, NJ",153797,23,57,2.5,Very Low,0.2,Very Low,Application Support Engineer / Analyst,Cyber Security Engineer,Network Engineer / Architect,Senior .NET Developer / Engineer,Senior Software Developer / Engineer,Windows Administrator,Help Desk Technician / Analyst,Cyber Security Analyst,Cyber Security Consultant,,7,15,14,5,0,2,11,14,<10,<10,<10,<10,<10,4,4,0,1,1,1
,47260,,"Virginia Beach-Norfolk-Newport News, VA-NC",1726907,3294,7430,2.3,Very Low,2.2,Very High,Cyber Security Engineer,Systems Administrator,Network Engineer / Architect,Cyber Security Analyst,Systems Engineer,Information Assurance Engineer / Analyst,Software Developer / Engineer,Vulnerability Analyst / Penetration Tester,Network Administrator,Cyber Security Manager / Administrator,1006,1592,2465,1029,16,390,458,8095,830,<10,106,100,596,1421,768,0,279,180,446
,47300,,"Visalia-Porterville, CA",460437,21,99,4.7,Average,0.1,Very Low,Cyber Security Manager / Administrator,Cyber Security Specialist / Technician,IT Director,Cyber Security Consultant,IT Project Manager,Vulnerability Analyst / Penetration Tester,IT Operations / Networking Manager,Software Developer / Engineer,Network Engineer / Architect,,12,7,7,6,0,6,17,38,<10,<10,<10,<10,<10,3,6,0,1,1,1
,47380,,"Waco, TX",265207,41,220,5.4,Average,0.2,Very Low,Cyber Security Engineer,Systems Administrator,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,Network Support Technician,Systems Engineer,IT Director,Web Developer,Cyber Security Specialist / Technician,7,21,34,17,1,9,17,77,17,<10,<10,<10,<10,5,6,0,0,0,0
,47460,,"Walla Walla, WA",64278,4,40,10,Very High,0.1,Very Low,Systems Administrator,IT Specialist / Engineer,Cyber Security Manager / Administrator,,,,,,,,1,0,4,2,0,1,1,18,12,<10,<10,<10,<10,0,1,0,0,0,1
,47580,,"Warner Robins, GA",190028,301,701,2.3,Very Low,2.2,Very High,Systems Administrator,Cyber Security Engineer,Software Developer / Engineer,Information Assurance Engineer / Analyst,Cyber Security Manager / Administrator,Network Engineer / Architect,Systems Engineer,Network Analyst / Specialist,Network Administrator,Cyber Security Specialist / Technician,65,160,262,105,0,30,43,961,67,<10,<10,<10,14,124,101,0,41,11,44
,47900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",6131977,41706,77630,1.9,Very Low,6.7,Very High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Systems Engineer,Software Developer / Engineer,Cyber Security Manager / Administrator,Systems Administrator,Information Assurance Engineer / Analyst,Cyber Security Specialist / Technician,Incident Analyst / Responder,14424,25307,27643,16089,514,6838,9452,21765,10026,813,2552,1743,4780,8474,12891,137,3573,3404,5760
,47940,,"Waterloo-Cedar Falls, IA",170015,9,110,12.2,Very High,0.1,Very Low,Systems Administrator,Computer Support Specialist,Windows Engineer,Cyber Security Engineer,Cyber Security Manager / Administrator,,,,,,3,2,8,3,0,2,3,36,<10,<10,<10,<10,<10,0,0,0,0,0,0
,48060,,"Watertown-Fort Drum, NY",114006,80,270,3.4,Very Low,1,Average,Cyber Security Engineer,Software Developer / Engineer,Cyber Security Specialist / Technician,Network Analyst / Specialist,Technical Support Engineer / Analyst,IT Project Analyst,Application Developer / Engineer,Cyber Security Manager / Administrator,Network Engineer / Architect,IT Specialist / Engineer,24,27,40,21,0,1,24,256,11,<10,<10,<10,40,44,10,0,2,5,4
,48140,,"Wausau, WI",135603,28,144,5.1,Average,0.2,Very Low,Network Administrator,Network Engineer / Architect,Systems Administrator,Cyber Security Engineer,Vulnerability Analyst / Penetration Tester,Cyber Security Analyst,Application Analyst,Technical Consultant / Analyst,IT Manager,Incident Analyst / Responder,14,12,19,8,0,4,6,<10,<10,<10,<10,<10,<10,0,0,0,1,0,2
,48260,,"Weirton-Steubenville, WV-OH",119271,8,37,4.6,Average,0.1,Very Low,Cyber Security Engineer,Chief Information Officer,Application Support Engineer / Analyst,,,,,,,,3,5,5,7,0,2,5,<10,<10,<10,<10,<10,<10,0,2,0,3,1,0
,48300,,"Wenatchee, WA",117665,5,68,13.6,Very High,0.1,Very Low,Cyber Security Manager / Administrator,,,,,,,,,,4,1,1,1,0,2,2,14,<10,<10,<10,<10,<10,0,1,0,2,0,0
,48540,,"Wheeling, WV-OH",142982,26,103,4,Low,0.2,Very Low,Cyber Security Engineer,Network Engineer / Architect,IT Director,Cyber Security Manager / Administrator,Information Assurance Engineer / Analyst,,,,,,7,11,14,10,1,6,20,<10,<10,<10,<10,<10,<10,0,0,0,0,0,0
,48660,,"Wichita Falls, TX",150734,3,45,15,Very High,0,Very Low,Cyber Security Engineer,Network Administrator,,,,,,,,,0,1,3,2,0,0,1,90,<10,<10,<10,<10,<10,0,0,0,0,0,0
,48620,,"Wichita, KS",644672,235,831,3.5,Very Low,0.4,Very Low,Cyber Security Analyst,Cyber Security Engineer,Cyber Security Specialist / Technician,Cyber Security Manager / Administrator,IT Director,Systems Engineer,Vulnerability Analyst / Penetration Tester,Cyber Security Consultant,Information Assurance Engineer / Analyst,IT Specialist / Engineer,98,123,177,115,1,72,66,456,58,<10,16,<10,77,18,40,0,24,20,30
,48700,,"Williamsport, PA",115248,16,99,6.2,Average,0.2,Very Low,IT Director,Help Desk Technician / Analyst,Cyber Security Engineer,Network Administrator,Network Engineer / Architect,Network Analyst / Specialist,,,,,0,4,10,5,0,6,6,19,11,<10,<10,<10,<10,0,0,0,0,0,0
,48900,,"Wilmington, NC",282573,58,214,3.7,Very Low,0.2,Very Low,Cyber Security Engineer,Cyber Security Specialist / Technician,Cyber Security Consultant,Help Desk Technician / Analyst,IT Specialist / Engineer,Cyber Security Manager / Administrator,IT Project Manager,Cyber Security Analyst,Systems Administrator,Network Administrator,9,25,43,28,0,9,15,77,21,<10,<10,<10,14,3,11,0,3,3,6
,49020,,"Winchester, VA-WV",135238,34,144,4.2,Low,0.3,Very Low,Cyber Security Engineer,IT Specialist / Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,Network Engineer / Architect,Network Analyst / Specialist,,,,,11,20,24,14,0,5,6,160,80,<10,<10,<10,<10,7,4,0,7,0,9
,49180,,"Winston-Salem, NC",662079,312,910,2.9,Very Low,0.6,Very Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,Vulnerability Analyst / Penetration Tester,Systems Engineer,Business Intelligence Analyst,Network Engineer / Architect,Business / Systems Analyst,IT Director,Incident Analyst / Responder,185,214,199,163,2,73,131,91,56,<10,40,17,63,3,72,0,54,24,18
79600,49340,,"Worcester, MA-CT",935781,283,1077,3.8,Low,0.5,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Systems Engineer,Cyber Security Manager / Administrator,IT Auditor,Cyber Security Consultant,Systems Administrator,Vulnerability Analyst / Penetration Tester,Network Administrator,104,194,232,132,0,65,71,124,10,<10,67,39,63,17,40,1,28,19,40
,49420,,"Yakima, WA",249636,10,60,6,Average,0.1,Very Low,IT Manager,IT Director,Cyber Security Manager / Administrator,Systems Administrator,Technical Support Engineer / Analyst,,,,,,5,1,4,2,0,3,7,31,<10,<10,<10,<10,<10,0,0,0,0,0,0
,49620,,"York-Hanover, PA",443744,94,226,2.4,Very Low,0.3,Very Low,Cyber Security Engineer,Systems Administrator,Network Engineer / Architect,Cyber Security Analyst,Cyber Security Manager / Administrator,Incident Analyst / Responder,Computer Support Specialist,Software Developer / Engineer,Application Support Engineer / Analyst,Network Administrator,45,50,75,38,1,25,10,274,96,<10,18,11,33,7,20,0,7,10,6
,49660,,"Youngstown-Warren-Boardman, OH-PA",544746,63,241,3.8,Low,0.1,Very Low,Network Engineer / Architect,Cyber Security Engineer,IT Auditor,Help Desk Technician / Analyst,Cyber Security Analyst,Network Analyst / Specialist,Firmware Engineer,Cyber Security Specialist / Technician,Software Developer / Engineer,Network Administrator,16,44,52,24,0,6,11,68,11,<10,15,<10,<10,9,5,0,1,2,2
,49700,,"Yuba City, CA",171926,42,135,3.2,Very Low,0.5,Very Low,Cyber Security Engineer,Systems Administrator,Technical Support Engineer / Analyst,Systems Analyst,IT Specialist / Engineer,IT Director,IT Project Analyst,Software Developer / Engineer,Information Assurance Engineer / Analyst,Incident Analyst / Responder,8,12,23,9,0,9,4,217,10,<10,<10,<10,<10,25,3,0,0,1,4
,49740,,"Yuma, AZ",205631,101,233,2.3,Very Low,0.8,Low,Systems Administrator,Cyber Security Specialist / Technician,Cyber Security Engineer,Computer Repair Technician,Oracle Database Administrator,Systems Analyst,IT Specialist / Engineer,IT Project Analyst,Computer Support Specialist,Database Administrator,27,22,77,34,0,6,10,191,13,<10,<10,<10,<10,56,9,0,3,0,5
